canonical,aliases,meaning,partOfSpeech,domain,level,example,sourceTag,reviewStatus
article adu piro,,please give article,phrase,phrase-chat,chat,article adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lairik adu piro,,please give lairik,phrase,phrase-chat,chat,lairik adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
phone adu piro,,please give phone,phrase,phrase-chat,chat,phone adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
charger adu piro,,please give charger,phrase,phrase-chat,chat,charger adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
network adu piro,,please give network,phrase,phrase-chat,chat,network adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
internet adu piro,,please give internet,phrase,phrase-chat,chat,internet adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
payment adu piro,,please give payment,phrase,phrase-chat,chat,payment adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
report adu piro,,please give report,phrase,phrase-chat,chat,report adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
notice adu piro,,please give notice,phrase,phrase-chat,chat,notice adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dictionary adu piro,,please give dictionary,phrase,phrase-chat,chat,dictionary adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
word adu piro,,please give word,phrase,phrase-chat,chat,word adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
database adu piro,,please give database,phrase,phrase-chat,chat,database adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keyboard adu piro,,please give keyboard,phrase,phrase-chat,chat,keyboard adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
standard adu piro,,please give standard,phrase,phrase-chat,chat,standard adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
download adu piro,,please give download,phrase,phrase-chat,chat,download adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
update adu piro,,please give update,phrase,phrase-chat,chat,update adu piro asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chak kayada phangba,,where to get chak,phrase,phrase-chat,chat,chak kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ishing kayada phangba,,where to get ishing,phrase,phrase-chat,chat,ishing kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
medicine kayada phangba,,where to get medicine,phrase,phrase-chat,chat,medicine kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
doctor kayada phangba,,where to get doctor,phrase,phrase-chat,chat,doctor kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
school kayada phangba,,where to get school,phrase,phrase-chat,chat,school kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
meeting kayada phangba,,where to get meeting,phrase,phrase-chat,chat,meeting kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
bus kayada phangba,,where to get bus,phrase,phrase-chat,chat,bus kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
taxi kayada phangba,,where to get taxi,phrase,phrase-chat,chat,taxi kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
market kayada phangba,,where to get market,phrase,phrase-chat,chat,market kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
office kayada phangba,,where to get office,phrase,phrase-chat,chat,office kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
homework kayada phangba,,where to get homework,phrase,phrase-chat,chat,homework kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
assignment kayada phangba,,where to get assignment,phrase,phrase-chat,chat,assignment kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
article kayada phangba,,where to get article,phrase,phrase-chat,chat,article kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lairik kayada phangba,,where to get lairik,phrase,phrase-chat,chat,lairik kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
phone kayada phangba,,where to get phone,phrase,phrase-chat,chat,phone kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
charger kayada phangba,,where to get charger,phrase,phrase-chat,chat,charger kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
network kayada phangba,,where to get network,phrase,phrase-chat,chat,network kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
internet kayada phangba,,where to get internet,phrase,phrase-chat,chat,internet kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
payment kayada phangba,,where to get payment,phrase,phrase-chat,chat,payment kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
report kayada phangba,,where to get report,phrase,phrase-chat,chat,report kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
notice kayada phangba,,where to get notice,phrase,phrase-chat,chat,notice kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dictionary kayada phangba,,where to get dictionary,phrase,phrase-chat,chat,dictionary kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
word kayada phangba,,where to get word,phrase,phrase-chat,chat,word kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
database kayada phangba,,where to get database,phrase,phrase-chat,chat,database kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keyboard kayada phangba,,where to get keyboard,phrase,phrase-chat,chat,keyboard kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
standard kayada phangba,,where to get standard,phrase,phrase-chat,chat,standard kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
download kayada phangba,,where to get download,phrase,phrase-chat,chat,download kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
update kayada phangba,,where to get update,phrase,phrase-chat,chat,update kayada phangba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chak matam kayada,,what time is chak,phrase,phrase-chat,chat,chak matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ishing matam kayada,,what time is ishing,phrase,phrase-chat,chat,ishing matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
medicine matam kayada,,what time is medicine,phrase,phrase-chat,chat,medicine matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
doctor matam kayada,,what time is doctor,phrase,phrase-chat,chat,doctor matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
school matam kayada,,what time is school,phrase,phrase-chat,chat,school matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
bus matam kayada,,what time is bus,phrase,phrase-chat,chat,bus matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
taxi matam kayada,,what time is taxi,phrase,phrase-chat,chat,taxi matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
market matam kayada,,what time is market,phrase,phrase-chat,chat,market matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
office matam kayada,,what time is office,phrase,phrase-chat,chat,office matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
homework matam kayada,,what time is homework,phrase,phrase-chat,chat,homework matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
assignment matam kayada,,what time is assignment,phrase,phrase-chat,chat,assignment matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
article matam kayada,,what time is article,phrase,phrase-chat,chat,article matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lairik matam kayada,,what time is lairik,phrase,phrase-chat,chat,lairik matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
phone matam kayada,,what time is phone,phrase,phrase-chat,chat,phone matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
charger matam kayada,,what time is charger,phrase,phrase-chat,chat,charger matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
network matam kayada,,what time is network,phrase,phrase-chat,chat,network matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
internet matam kayada,,what time is internet,phrase,phrase-chat,chat,internet matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
payment matam kayada,,what time is payment,phrase,phrase-chat,chat,payment matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
report matam kayada,,what time is report,phrase,phrase-chat,chat,report matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
notice matam kayada,,what time is notice,phrase,phrase-chat,chat,notice matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dictionary matam kayada,,what time is dictionary,phrase,phrase-chat,chat,dictionary matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
word matam kayada,,what time is word,phrase,phrase-chat,chat,word matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
database matam kayada,,what time is database,phrase,phrase-chat,chat,database matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keyboard matam kayada,,what time is keyboard,phrase,phrase-chat,chat,keyboard matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
standard matam kayada,,what time is standard,phrase,phrase-chat,chat,standard matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
download matam kayada,,what time is download,phrase,phrase-chat,chat,download matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
update matam kayada,,what time is update,phrase,phrase-chat,chat,update matam kayada asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chak chatlibra,,is chak going?,phrase,phrase-chat,chat,chak chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ishing chatlibra,,is ishing going?,phrase,phrase-chat,chat,ishing chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
medicine chatlibra,,is medicine going?,phrase,phrase-chat,chat,medicine chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
doctor chatlibra,,is doctor going?,phrase,phrase-chat,chat,doctor chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
school chatlibra,,is school going?,phrase,phrase-chat,chat,school chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
meeting chatlibra,,is meeting going?,phrase,phrase-chat,chat,meeting chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
bus chatlibra,,is bus going?,phrase,phrase-chat,chat,bus chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
taxi chatlibra,,is taxi going?,phrase,phrase-chat,chat,taxi chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
market chatlibra,,is market going?,phrase,phrase-chat,chat,market chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
office chatlibra,,is office going?,phrase,phrase-chat,chat,office chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
homework chatlibra,,is homework going?,phrase,phrase-chat,chat,homework chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
assignment chatlibra,,is assignment going?,phrase,phrase-chat,chat,assignment chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
article chatlibra,,is article going?,phrase,phrase-chat,chat,article chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lairik chatlibra,,is lairik going?,phrase,phrase-chat,chat,lairik chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
phone chatlibra,,is phone going?,phrase,phrase-chat,chat,phone chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
charger chatlibra,,is charger going?,phrase,phrase-chat,chat,charger chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
network chatlibra,,is network going?,phrase,phrase-chat,chat,network chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
internet chatlibra,,is internet going?,phrase,phrase-chat,chat,internet chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
payment chatlibra,,is payment going?,phrase,phrase-chat,chat,payment chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
report chatlibra,,is report going?,phrase,phrase-chat,chat,report chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
notice chatlibra,,is notice going?,phrase,phrase-chat,chat,notice chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dictionary chatlibra,,is dictionary going?,phrase,phrase-chat,chat,dictionary chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
word chatlibra,,is word going?,phrase,phrase-chat,chat,word chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
database chatlibra,,is database going?,phrase,phrase-chat,chat,database chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keyboard chatlibra,,is keyboard going?,phrase,phrase-chat,chat,keyboard chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
standard chatlibra,,is standard going?,phrase,phrase-chat,chat,standard chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
download chatlibra,,is download going?,phrase,phrase-chat,chat,download chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
update chatlibra,,is update going?,phrase,phrase-chat,chat,update chatlibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chak laklibra,,is chak coming?,phrase,phrase-chat,chat,chak laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ishing laklibra,,is ishing coming?,phrase,phrase-chat,chat,ishing laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
medicine laklibra,,is medicine coming?,phrase,phrase-chat,chat,medicine laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
doctor laklibra,,is doctor coming?,phrase,phrase-chat,chat,doctor laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
school laklibra,,is school coming?,phrase,phrase-chat,chat,school laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
meeting laklibra,,is meeting coming?,phrase,phrase-chat,chat,meeting laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
bus laklibra,,is bus coming?,phrase,phrase-chat,chat,bus laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
taxi laklibra,,is taxi coming?,phrase,phrase-chat,chat,taxi laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
market laklibra,,is market coming?,phrase,phrase-chat,chat,market laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
office laklibra,,is office coming?,phrase,phrase-chat,chat,office laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
homework laklibra,,is homework coming?,phrase,phrase-chat,chat,homework laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
assignment laklibra,,is assignment coming?,phrase,phrase-chat,chat,assignment laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
article laklibra,,is article coming?,phrase,phrase-chat,chat,article laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lairik laklibra,,is lairik coming?,phrase,phrase-chat,chat,lairik laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
phone laklibra,,is phone coming?,phrase,phrase-chat,chat,phone laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
charger laklibra,,is charger coming?,phrase,phrase-chat,chat,charger laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
network laklibra,,is network coming?,phrase,phrase-chat,chat,network laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
internet laklibra,,is internet coming?,phrase,phrase-chat,chat,internet laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
payment laklibra,,is payment coming?,phrase,phrase-chat,chat,payment laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
report laklibra,,is report coming?,phrase,phrase-chat,chat,report laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
notice laklibra,,is notice coming?,phrase,phrase-chat,chat,notice laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dictionary laklibra,,is dictionary coming?,phrase,phrase-chat,chat,dictionary laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
word laklibra,,is word coming?,phrase,phrase-chat,chat,word laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
database laklibra,,is database coming?,phrase,phrase-chat,chat,database laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keyboard laklibra,,is keyboard coming?,phrase,phrase-chat,chat,keyboard laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
standard laklibra,,is standard coming?,phrase,phrase-chat,chat,standard laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
download laklibra,,is download coming?,phrase,phrase-chat,chat,download laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
update laklibra,,is update coming?,phrase,phrase-chat,chat,update laklibra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
manga tara,,manga tara,number,number,chat,manga tara asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara ama,,tara ama,number,number,chat,tara ama asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara ani,,tara ani,number,number,chat,tara ani asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara ahum,,tara ahum,number,number,chat,tara ahum asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara mari,,tara mari,number,number,chat,tara mari asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara manga,,tara manga,number,number,chat,tara manga asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara taruk,,tara taruk,number,number,chat,tara taruk asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara taret,,tara taret,number,number,chat,tara taret asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara nipan,,tara nipan,number,number,chat,tara nipan asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tara mapan,,tara mapan,number,number,chat,tara mapan asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kun ama,,kun ama,number,number,chat,kun ama asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kun ani,,kun ani,number,number,chat,kun ani asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kun ahum,,kun ahum,number,number,chat,kun ahum asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kun mari,,kun mari,number,number,chat,kun mari asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kun manga,,kun manga,number,number,chat,kun manga asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lakh,,lakh,number,number,chat,lakh asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
rupee,,rupee,unit,number-unit,chat,rupee asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
taka,,taka,unit,number-unit,chat,taka asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kg,,kg,unit,number-unit,chat,kg asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
gram,,gram,unit,number-unit,chat,gram asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
liter,,liter,unit,number-unit,chat,liter asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
metre,,metre,unit,number-unit,chat,metre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kilometre,,kilometre,unit,number-unit,chat,kilometre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
day,,day,unit,number-unit,chat,day asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
percent,,percent,unit,number-unit,chat,percent asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
line,,line,unit,number-unit,chat,line asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
agriculture,,agriculture,noun,article-modern,formal,agriculture asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
industry,,industry,noun,article-modern,formal,industry asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
economy,,economy,noun,article-modern,formal,economy asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
politics,,politics,noun,article-modern,formal,politics asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
democracy,,democracy,noun,article-modern,formal,democracy asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
election,,election,noun,article-modern,formal,election asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
voter,,voter,noun,article-modern,formal,voter asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
campaign,,campaign,noun,article-modern,formal,campaign asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
department,,department,noun,article-modern,formal,department asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
court,,court,noun,article-modern,formal,court asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
law,,law,noun,article-modern,formal,law asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
rule,,rule,noun,article-modern,formal,rule asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
regulation,,regulation,noun,article-modern,formal,regulation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
rights,,rights,noun,article-modern,formal,rights asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
duty,,duty,noun,article-modern,formal,duty asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
constitution,,constitution,noun,article-modern,formal,constitution asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
development,,development,noun,article-modern,formal,development asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
bridge,,bridge,noun,article-modern,formal,bridge asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
electricity,,electricity,noun,article-modern,formal,electricity asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
water-supply,,water supply,noun,article-modern,formal,water-supply asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sanitation,,sanitation,noun,article-modern,formal,sanitation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
environment,,environment,noun,article-modern,formal,environment asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
climate,,climate,noun,article-modern,formal,climate asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
forest,,forest,noun,article-modern,formal,forest asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
river,,river,noun,article-modern,formal,river asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lake,,lake,noun,article-modern,formal,lake asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
hill,,hill,noun,article-modern,formal,hill asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
valley,,valley,noun,article-modern,formal,valley asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
flood,,flood,noun,article-modern,formal,flood asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
landslide,,landslide,noun,article-modern,formal,landslide asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
earthquake,,earthquake,noun,article-modern,formal,earthquake asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
storm,,storm,noun,article-modern,formal,storm asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
rain,,rain,noun,article-modern,formal,rain asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
drought,,drought,noun,article-modern,formal,drought asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
crop,,crop,noun,article-modern,formal,crop asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
paddy,,paddy,noun,article-modern,formal,paddy asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
field,,field,noun,article-modern,formal,field asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
fishery,,fishery,noun,article-modern,formal,fishery asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tourism,,tourism,noun,article-modern,formal,tourism asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
heritage,,heritage,noun,article-modern,formal,heritage asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
museum,,museum,noun,article-modern,formal,museum asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tradition,,tradition,noun,article-modern,formal,tradition asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
festival,,festival,noun,article-modern,formal,festival asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lai-haraoba,,lai haraoba,noun,article-modern,formal,lai-haraoba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
yaoshang,,yaoshang,noun,article-modern,formal,yaoshang asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ningol-chakouba,,ningol chakouba,noun,article-modern,formal,ningol-chakouba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kang,,kang,noun,article-modern,formal,kang asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
theatre,,theatre,noun,article-modern,formal,theatre asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
cinema,,cinema,noun,article-modern,formal,cinema asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
music,,music,noun,article-modern,formal,music asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dance,,dance,noun,article-modern,formal,dance asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sports,,sports,noun,article-modern,formal,sports asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
football,,football,noun,article-modern,formal,football asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
cricket,,cricket,noun,article-modern,formal,cricket asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
volleyball,,volleyball,noun,article-modern,formal,volleyball asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
boxing,,boxing,noun,article-modern,formal,boxing asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
weightlifting,,weightlifting,noun,article-modern,formal,weightlifting asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
olympic,,olympic,noun,article-modern,formal,olympic asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
match,,match,noun,article-modern,formal,match asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tournament,,tournament,noun,article-modern,formal,tournament asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
score,,score,noun,article-modern,formal,score asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
